text_a	label
Ruch Chorzow 7 1 2 4 7 13 5	B-ORG I-ORG O O O O O O O
- 4 7-5	O O O
ATHENS 1996-08-29	B-LOC O
The exiled National Democratic Alliance , a Sudanese umbrella opposition group , has its headquarters in the Eritrean capital Asmara .	O O B-ORG I-ORG I-ORG O O B-MISC O O O O O O O O O B-MISC O B-LOC O
Senate intelligence chairman in Saudi bomb probe .	B-ORG O O O B-MISC O O O
AMSTERDAM 1996-08-28	B-LOC O
Western Suburbs 21 11 1 9 382 426 23	B-ORG I-ORG O O O O O O O
They were confident of further eurokiwi issuance but said the timing was less of a certainty .	O O O O O O O O O O O O O O O O O
" The PUK leadership who pledged to end fighting and cooperate with the latest U.S. initiative started a major military offensive against KDP positions , " the KDP said in a statement .	O O B-ORG O O O O O O O O O O O B-LOC O O O O O O O B-ORG O O O O B-ORG O O O O O
1997 6.59 12.2 3.10	O O O O
ATHENS 1996-08-22	B-LOC O
-- Rosemary Bennett , London Newsroom +44 171 542 7715	O B-PER I-PER O B-ORG I-ORG O O O O
Aamir Sohail 11 3 24 0 -	B-PER I-PER O O O O O
Ulsan 0 0 1 4 5 0	B-ORG O O O O O O
Fastest lap : Gounon , 2 minutes 03.684 seconds ( 170.680 kph )	O O O B-PER O O O O O O O O O
Results from the Canadian Open	O O O B-MISC I-MISC
A second man and two women also were being sought .	O O O O O O O O O O O
PRESS DIGEST - Iraq - Aug 24 .	O O O B-LOC O O O O
ST LOUIS AT HOUSTON	B-ORG I-ORG O B-LOC
Under a constitution agreed in 1992 , a year after independence , the president has no executive powers .	O O O O O O O O O O O O O O O O O O O
-DOCSTART-	O
8. Sally Boyden ( Britain ) 9	O B-PER I-PER O B-LOC O O
Germany ) 72 72 72 76	B-LOC O O O O O
-DOCSTART-	O
Total ( for seven wickets - 50 overs ) 263	O O O O O O O O O O
Mohammed Saleh , director of the Egyptian Museum , told Reuters television a U.S. team found the pots , some of which contain human intestines , in a tomb built into the rocks while digging in Dahshour , a village 40 km ( 25 miles ) south of Cairo .	B-PER I-PER O O O O B-MISC O O O B-ORG O O B-LOC O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O B-LOC O
Rare Hendrix song draft sells for almost $ 17,000 .	O B-PER O O O O O O O O
Rapeseed extraction was 3,850 rupees FOR Bedibunder and was 3,800-3,825 rupees FOR Bhavnagar .	O O O O O O B-ORG O O O O O B-ORG O
Fourth-placed Leicestershire had Hampshire on the ropes at Leicester before rain intervened .	O B-ORG O B-ORG O O O O B-LOC O O O O
Benin won the first leg 4-1 .	B-LOC O O O O O O
- Jordan releases 32 from southern town of Karak .	O B-LOC O O O O O O B-LOC O
MINNESOTA 66 67 .496 14	B-ORG O O O O
round was abandoned because of torrential rain .	O O O O O O O O
-DOCSTART-	O
A message on television monitors all around the National Tennis Centre reads : " Due to hot weather please seek shade and drink plenty of fluids " -- sound advice until you check out the price of fluids .	O O O O O O O O B-LOC I-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O
A cutback plan could slim their numbers to 1,700 from 4,200 .	O O O O O O O O O O O O
Lotte 43 5 52 .455 15 1/2	B-ORG O O O O O O
Unseeded Patrick Rafter recorded the most noteworthy result as he upset sixth-seeded American MaliVai Washington 6-2 6-1 in just 50 minutes .	O B-PER I-PER O O O O O O O O O B-MISC B-PER I-PER O O O O O O O
But it was the bullish profit forecast for 1996/97 that took the spotlight in the market , with some analysts saying 20 percent may even be an understatement .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
SAN DIEGO AT NEW YORK	B-ORG I-ORG O B-LOC I-LOC
SAN FRANCISCO 1996-08-27	B-LOC I-LOC O
Baltimore has won 16 of its last 22 games to pull within five games of the slumping New York Yankees in the American League East Division .	B-ORG O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O O B-MISC I-MISC I-MISC I-MISC O
But Yeltsin 's spokesman rebuffed the suggestion , saying the president had left Moscow for a holiday near the capital .	O B-PER O O O O O O O O O O O B-LOC O O O O O O O
Todd Woodbridge , who defeated Canadian Daniel Nestor 7-6 ( 7-2 ) 7-6 ( 7-4 ) , and Mark Philippoussis , a 6-3 6-4 winner over Bohdan Ulihrach of the Czech Republic , also advanced and will meet in Friday 's quarter-finals .	B-PER I-PER O O O B-MISC B-PER I-PER O O O O O O O O O O B-PER I-PER O O O O O O B-PER I-PER O O B-LOC I-LOC O O O O O O O O O O O
Chang ran off the next three points to close out the match but for Oncins , the contest was a personal victory .	B-PER O O O O O O O O O O O O O B-PER O O O O O O O O
Second match : August 31 , Edgbaston ( Birmingham )	O O O O O O B-LOC O B-LOC O
Bahia 5 1 1 3 5 8 4	B-ORG O O O O O O O
BayerVB sets C$ 100 million six-year bond .	B-ORG O B-MISC O O O O O
Indeed , a nice glass of chardonnay or white zinfandel was going for $ 4.75 , while an imported beer was just a bit more than the water at $ 4.50 .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
-DOCSTART-	O
Alpha Technologies Group Inc said it had closed on its agreement to acquire Lockhart Industries Inc .	B-ORG I-ORG I-ORG I-ORG O O O O O O O O O B-ORG I-ORG I-ORG O
Israeli President Ezer Weizman , weighing a possible meeting with Yasser Arafat , consulted on Sunday with Prime Minister Benjamin Netanyahu , a spokesman said .	B-MISC O B-PER I-PER O O O O O O B-PER I-PER O O O O O O O B-PER I-PER O O O O O
3 - Brett Martin ( Australia ) beat David Evans ( Wales ) 14-17 15-1	O O B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O
But Russian President Boris Yeltsin has seemed unwilling to meet his envoy and went on holiday on Monday .	O B-MISC O B-PER I-PER O O O O O O O O O O O O O O
-DOCSTART-	O
Rugby union-England given final chance to stay in Five Nations .	O B-MISC O O O O O O B-MISC I-MISC O
-DOCSTART-	O
Iraq has balked at the number of U.N. staff needed to implement the oil-for-food deal , blaming the United States for insisting on stringent monitoring .	B-LOC O O O O O O B-ORG O O O O O O O O O O B-LOC I-LOC O O O O O O
-DOCSTART-	O
Final standings ( tabulated under played , won , drawn , lost ,	O O O O O O O O O O O O O
NEW YORK 1996-08-22	B-LOC I-LOC O
Iraq says hijackers were not diplomats .	B-LOC O O O O O O
Standings ( tabulated under played , won , drawn , lost , goals	O O O O O O O O O O O O O
I 'm used to it and I like to drive fast . "	O O O O O O O O O O O O O
Australian team manager Cam Battersby said he agreed with Ranatunga .	B-MISC O O B-PER I-PER O O O O B-PER O
GOLF - SCORES AT THE WORLD SERIES OF GOLF .	O O O O O B-MISC I-MISC I-MISC I-MISC O
Pinas , showing cuts and bruises on his face , told reporters the former head of the feared Jungle Command had tried and failed to shoot him after Pinas objected to Brunswijk 's advances toward his wife .	B-PER O O O O O O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O B-PER O O B-PER O O O O O O
4. Teutenberg 4 seconds	O B-PER O O
GPG earlier said its net profit for the six months to June 30 rose to 9.77 million pounds from 6.93 million in the previous first half .	B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O
soccer matches on Saturday :	O O O O O
" We are stubborn , have strength and time to persist until our demands are met , " said the factory 's trade union secretary Dragutin Stanojlovic .	O O O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O
Sosa , a leading candidate for National League Most Valuable Player honours , was injured August 20th when he was hit by a Mark Hutton pitch in the first inning of an 8-1 victory over the Florida Marlins .	B-PER O O O O O B-MISC I-MISC B-MISC I-MISC I-MISC O O O O O O O O O O O O B-PER I-PER O O O O O O O O O O O B-ORG I-ORG O
With her husband James sitting in a wheelchair to the side of the podium , Mrs. Brady called the handgun control bill that a Democratic Congress passed and Clinton signed in 1994 a major step in controlling firearm violence in the United States .	O O O B-PER O O O O O O O O O O O O B-PER O O O O O O O B-MISC B-ORG O O B-PER O O O O O O O O O O O O B-LOC I-LOC O
Atletico Mineiro 5 2 0 3 6 7 6	B-ORG I-ORG O O O O O O O
England first innings 326 ( J. Crawley 106 , G. Thorpe 54 ; Waqar	B-LOC O O O O B-PER I-PER O O B-PER I-PER O O B-PER
Aston Villa 2 Derby 0	B-ORG I-ORG O B-ORG O
But Palestinians , once the backbone of the building industry , have been largely replaced by labourers from Romania and China .	O B-MISC O O O O O O O O O O O O O O O O B-LOC O B-LOC O
Popov told NTV television on Sunday he was in no danger and promised he would be back in the pool shortly . "	B-PER O B-ORG O O O O O O O O O O O O O O O O O O O O
Gluten meal 60 pct bulk rail Spot - 320.00 up 5	O O O O O O O O O O O
Wisla Krakow 1 Gornik Zabrze 0	B-ORG I-ORG O B-ORG I-ORG O
10. Robert Stefko ( Slovakia ) 28:42.26	O B-PER I-PER O B-LOC O O
1.206 bln 3 days	O O O O
Auth .	B-ORG I-ORG
Yeltsin sent him there to compromise him .	B-PER O O O O O O O
Costa Rica and Chile	B-LOC I-LOC O B-LOC
CHICAGO 1996-08-27	B-LOC O
G. Thorpe lbw b Mohammad Akram 54	B-PER I-PER O O B-PER I-PER O
COLORADO 69 64 .519 4	B-ORG O O O O
-DOCSTART-	O
The U.S. Defense Logistics Agency set Thursday 's offering price for stockpile tin at $ 2.7975 per lb , versus $ 2.7775 per lb yesterday .	O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O
39. Italy 7.85	O B-LOC O
ZIFA vice-chairman Vincent Pamire said Grobbelaar would take charge for a match against Tanzania in Harare on September 29 in the five-nation Castle Cup of Africa tournament and an African Nations ' Cup first round qualifier against Sudan in Khartoum on October 5 .	B-ORG O B-PER I-PER O B-PER O O O O O O O B-LOC O B-LOC O O O O O O B-MISC I-MISC I-MISC I-MISC O O O B-MISC I-MISC I-MISC I-MISC O O O O B-LOC O B-LOC O O O O
74 Paul Stankowski , Costantino Rocca ( Italy )	O B-PER I-PER O B-PER I-PER O B-LOC O
Galatasaray striker Adrian Knup , scorer of 26 goals in 45 internationals , has been recalled by Switzerland for the World Cup qualifier against Azerbaijan in Baku on August 31 .	B-ORG O B-PER I-PER O O O O O O O O O O O O O B-LOC O O B-MISC I-MISC O O B-LOC O B-LOC O O O O
FINANCIAL POST	B-ORG I-ORG
Hanwha 56 1 48 .538 7	B-ORG O O O O O
Tapie , 53 , was resigning just ahead of expected government action to eject him from the Assembly following a finding by the Supreme Court that he was bankrupt and thus ineligible for public office for a five-year period .	B-PER O O O O O O O O O O O O O O O O B-ORG O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O
Braga defender Idalecio gave his team their equaliser seven minutes from the final whistle with a header into the back of the net .	B-ORG O B-PER O O O O O O O O O O O O O O O O O O O O O
LA PRESSE	B-ORG I-ORG
Sydney Tigers 21 11 0 10 309 435 22	B-ORG I-ORG O O O O O O O
Women 's 100 metres hurdles	O O O O O
Fuel oil markets were also listless .	O O O O O O O
Elections were originally scheduled to be held in October next year .	O O O O O O O O O O O O
-DOCSTART-	O
Last Thursday the EU sold 34,277 tonnes of German intervention barley at a minimum price of 109.36 Ecus per tonne , which was seen as worth $ 149 per tonne fob .	O O O B-ORG O O O O B-MISC O O O O O O O O B-MISC O O O O O O O O O O O O O O
He also admitted kidnapping two other girls , An Marchal and Eefje Lambrecks , a year ago .	O O O O O O O O B-PER I-PER O B-PER I-PER O O O O O
Vitesse Arnhem 1 ( Van Wanrooy 58th ) Utrecht 0 .	B-ORG I-ORG O O B-PER I-PER O O B-ORG O O
Inc .	B-ORG O
5. Tom Steels ( Belgium ) Mapei	O B-PER I-PER O B-LOC O B-ORG
Compared with the end of last year , when T&N predicted a sluggish first half and a rebound later in 1996 , Hope said : " I think the difference ( now ) is the first half has not actually been as bad as some felt it was going to be , but equally we 're certainly not predicting a recovery in the second half . "	O O O O O O O O O B-ORG O O O O O O O O O O O O B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Muenster / Osnabrueck 382 up 28.2	B-LOC O B-LOC O O O
It uses the former Sudanese embassy .	O O O O B-MISC O O
Instead , the refugees were said to have been directed by their authorities to vote from strategic towns which had Moslem majorities before the 43-month Bosnian war , but which are now underpopulated as a result of " ethnic cleansing " .	O O O O O O O O O O O O O O O O O O O O B-MISC O O O O B-MISC O O O O O O O O O O O O O O O O
+1 Scott Hoch through 9	O B-PER I-PER O O
Bernd Karbacher ( Germany ) beat Jonathan Stark ( U.S. ) 7-5 6-3 5- 7 7-5	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O O O O
-DOCSTART-	O
Year to December 31 , 1996	O O O O O O
The equaliser came in the 73rd minute when Swedish international Henke Larsson scored from close range and 10 minutes later Jean-Paul van Gastel gave Feyenoord a 2-1 victory from the penalty spot .	O O O O O O O O B-MISC O B-PER I-PER O O O O O O O O B-PER I-PER I-PER O B-ORG O O O O O O O O
teams that took place today in Geneva :	O O O O O O B-LOC O
" The problem is over .	O O O O O O
Lugano 9 1 4 4 6 15 7	B-ORG O O O O O O O
Bayer Leverkusen 0 Fortuna Duesseldorf 1 ( Seeliger 47th ) .	B-ORG I-ORG O B-ORG I-ORG O O B-PER O O O
145 Peter Mitchell 74 71 , Philip Walton ( Ireland ) 71 74 , Retief	O B-PER I-PER O O O B-PER I-PER O B-LOC O O O O B-PER
They were due to leave Spain Monday night , arrive in Sao Paulo on Tuesday morning , catch another plane to the southern city of Curitiba one hour later and then play away to Atletico Paranaense in the Brazilian championship the same evening .	O O O O O B-LOC O O O O O B-LOC I-LOC O O O O O O O O O O O O B-LOC O O O O O O O O B-ORG I-ORG O O B-MISC O O O O O
Dealers noted a seasonal pickup in meal demand .	O O O O O O O O O
INDICATORS - Hungary - updated Aug 22 .	O O B-LOC O O O O O
NEW YORK 5 Oakland 3	B-ORG I-ORG O B-ORG O
" There are no parks or empty areas of land around here , so when we want to play a friendly game of soccer we all load up in the car and travel to Tel Aviv , " 60 km ( 36 miles ) away , Sameh Haj Yihye said .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O O B-PER I-PER I-PER O O
He was saved only by a miracle . "	O O O O O O O O O
India has acquired 120,000 tonnes of diesel in three cargoes , bound for the west coast , in its October tender .	B-LOC O O O O O O O O O O O O O O O O O O O O O
Tromso 2 Kongsvinger 1	B-ORG O B-ORG O
64 runs .	O O O
TENNIS - RESULTS AT CANADIAN OPEN .	O O O O B-MISC I-MISC O
Leipzig / Halle 1,806 up 45.6	B-LOC O B-LOC O O O
NOTE - Marble and granite products distributor Companion Marble , a spinoff of construction materials concern Companion Building Material ( Holdings ) Ltd , was listed on the Stock Exchange on April 25 , 1996 .	O O O O O O O B-ORG I-ORG O O O O O O O B-ORG I-ORG I-ORG O B-ORG O B-ORG O O O O O B-ORG I-ORG O O O O O O
Daschle was a key player in President Bill Clinton 's failed attempt at sweeping healthcare changes but when he became minority leader he declared he would be no water-carrier for the White House .	B-PER O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O
The Atlanta-based company went public in April at $ 16 a share .	O B-MISC O O O O O O O O O O O
Brisbane 21 15 1 5 2123 1631 130.2 62	B-ORG O O O O O O O O
WELLINGTON 1996-08-29	B-LOC O
Guillaume Raoux ( France ) vs. Filip Dewulf ( Belgium )	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O
RIF 900.00 900.00 5500 4950.000	B-ORG O O O O
division soccer match on Friday :	O O O O O O
Average daily shipments from U.S. copper service centers in July fell three percent from the previous month , but were higher than in July 1995 , the Copper and Brass Servicenter Association reported .	O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O
de Nooijer 80th ) .	B-PER I-PER O O O
1965 - Albert Schweitzer , theologian , philosopher and organist died in Gabon where he had set up a hospital in 1913 .	O O B-PER I-PER O O O O O O O O B-LOC O O O O O O O O O O
I expect to have a great deal of up and down days between now and then , " she said of the November 5 election date .	O O O O O O O O O O O O O O O O O O O O O O O O O O O
COLOMBO 1996-08-28	B-LOC O
-DOCSTART-	O
Portuguesa 3 Atletico Mineiro 1	B-ORG O B-ORG I-ORG O
[ CORRECTED 05:53 GMT ]	O O O B-MISC O
Gloucestershire 3 .	B-ORG O O
Also due to visit Brazil in September are South Korean President Kim Young Sam and German Chancellor Helmut Kohl .	O O O O B-LOC O O O B-MISC I-MISC O B-PER I-PER I-PER O B-MISC O B-PER I-PER O
Auckland 21 11 0 10 406 389 22	B-ORG O O O O O O O
CHICAGO 69 62 .527 8	B-ORG O O O O
CRICKET - PAKISTAN 339-4 V ENGLAND - close .	O O B-LOC O O B-LOC O O O
Margaret McCullough , 55 , was found dead in her home on Saturday with gunshot wounds to the head .	B-PER I-PER O O O O O O O O O O O O O O O O O O
Wasim Akram 128 29 350 11 31.81	B-PER I-PER O O O O O
lost , winning percentage and games behind ) :	O O O O O O O O O
No decision has yet been made on how to deal with the boy .	O O O O O O O O O O O O O O
Volendam 1 0 1 0 1 1 1	B-ORG O O O O O O O
Mar.97 INT PAY 5 .	O O O O O
In line with the decree , which will come into force on November 1 , all Russian barter traders will be obliged to import goods worth the cost of their exports within 180 days .	O O O O O O O O O O O O O O O O B-MISC O O O O O O O O O O O O O O O O O O
" In the run-up to elections , nationalistic political leaders are playing the ethnic / sectarian card , drumming up support within their constituencies by playing on bitter memories or fear . "	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
NIDA'A AL-WATAN	B-ORG I-ORG
Bury 3 2 1 0 4 2 7	B-ORG O O O O O O O
3. Michele Buiatti ( Italy ) 2.15	O B-PER I-PER O B-LOC O O
Attendance 16,000 .	O O O
Tsang said the market would continue to appreciate because property and land were scarce .	B-PER O O O O O O O O O O O O O O
Annett Neumann ( Germany ) beat Galina Enioukhina ( Russia ) 2-0 ,	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O
We 're not going to let them get away with that . "	O O O O O O O O O O O O O
Unlike the better known and unrelated Zapatista rebels in southeastern Chiapas state , the EPR has never taken on the army in direct combat , according to official reports .	O O O O O O B-ORG O O O B-LOC O O O B-ORG O O O O O O O O O O O O O O O
Kremin 6 0 1 5 1 14 1	B-ORG O O O O O O O
The scored stayed level to the final minutes but with a penalty shoot out looming , Batistuta took charge .	O O O O O O O O O O O O O O O O B-PER O O O
Belgian media speculated that Dutroux , charged with abduction and illegal imprisonment of children , must have had high level protection to molest youngsters .	B-MISC O O O B-PER O O O O O O O O O O O O O O O O O O O O
CHICAGO 64 65 .496 5	B-ORG O O O O
Russian double Olympic swimming champion Alexander Popov was in a serious condition on Monday after being stabbed on a Moscow street .	B-MISC O B-MISC O O B-PER I-PER O O O O O O O O O O O O B-LOC O O
1ST CPN : 05/01/97	O O O O
-DOCSTART-	O
Cleveland 9 DETROIT 3	B-ORG O B-ORG O
DUBLIN 1996-08-27	B-LOC O
Srutwa ( Ruch Chorzow ) , Emmanuel Tetteh ( Polonia Warszawa ) ,	B-PER O B-ORG I-ORG O O B-PER I-PER O B-ORG I-ORG O O
Halftime 0-1 .	O O O
For Sept 20 - Oct 10 : 19,500 of DNS at $ 212.25 , 10,000 of HRW at $ 204.74 , 4,500 of WW at $ 199.71 .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
FC Tirol Innsbruck 6 4 2 0 13 5 14	B-ORG I-ORG I-ORG O O O O O O O
Aamir Sohail c Cork b Croft 46	B-PER I-PER O B-PER O B-PER O
Nearly 100 students have been injured in the clashes in Dhaka and Bogra , police told reporters .	O O O O O O O O O O B-LOC O B-LOC O O O O O
CLEVELAND AT DETROIT	B-ORG O B-LOC
-DOCSTART-	O
-DOCSTART-	O
It is evident the happening is not politically motivated but just an ordinary criminal act , the news agency quoted East Java military commander Major-General Utomo as saying .	O O O O O O O O O O O O O O O O O O O O B-MISC I-MISC O O O B-PER O O O
A shot was fired , but onlookers managed to seize the gun , the radio said .	O O O O O O O O O O O O O O O O O
Eau Claire , Wisc .	B-ORG I-ORG O B-LOC I-LOC
Chamorro , 66 , suffers from osteoporosis , a disease that weakens the bones , and has repeatedly flown to Washington for treatment by her longtime doctor , Sam Wilson .	B-PER O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O B-PER I-PER O
Cambridge 3 1 2 0 3 2 5	B-ORG O O O O O O O
Davies told reporters the statement would be distributed in the Cuban exile community in Miami " to remind everyone of the importance of abiding by the accords and avoiding dangerous attempts to cross the straits " from Cuba to Florida .	B-PER O O O O O O O O O B-MISC O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O B-LOC O B-LOC O
CRICKET - INDIA WIN TOSS AND BAT AGAINST SRI LANKA .	O O B-LOC O O O O O B-LOC I-LOC O
7. Julie Baumann ( Switzerland ) 13.36	O B-PER I-PER O B-LOC O O
" We are having a lot of problems , " said a source .	O O O O O O O O O O O O O O
HOUSTON 70 61 .534 -	B-ORG O O O O
The WSRL plant , located in the western Indian state of Gujarat , will have a capacity to manufacture 175,000 tonnes per annum of longitudinal pipes and 25,000 tonnes per annum of spiral welded pipes , the statement said .	O B-ORG O O O O O O B-MISC O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O
-DOCSTART-	O
SAN MATEO , Calif. 1996-08-23	B-LOC I-LOC O B-LOC O
V. Kambli run out 18	B-PER I-PER O O O
The Brazilian Senate Wednesday agreed to shelve a bill linking the privatization of mining conglomerate Vale do Rio Doce to congressional approval , officials said .	O B-MISC B-ORG O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O
9,306,000 11,346,000 17,166,000 11,046,000	O O O O
But they left gaps at the back and on 73 minutes Danish striker Jon Dahl Tomasson rushed out of his own half , beat the Ajax defence and lobbed van der Sar .	O O O O O O O O O O O B-MISC O B-PER I-PER I-PER O O O O O O O O O B-ORG O O O B-PER I-PER I-PER O
Queens Park Rangers 2 2 0 0 4 2 6	B-ORG I-ORG I-ORG O O O O O O O
Montpellier 0 Cannes 1	B-ORG O B-ORG O
-DOCSTART-	O
The girl , who was accompanied to Philadelphia by her parents , will need more surgery later to correct the condition on her chest , back and legs , the hospital said .	O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O
Between 4.75 and 3.13 million shares will be allocated to bondholders and other unsecured non-trade creditors and 200,000 will be allocated to existing shareholders in exchange for all existing stock of the company .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Alex Corretja ( Spain ) vs. Byron Black ( Zimbabwe )	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O
HARARE 1996-08-29	B-LOC O
3. Linford Christie ( Britain ) 10.19	O B-PER I-PER O B-LOC O O
" But this year is different .	O O O O O O O
He painted a scene of horrors he saw if Republicans controlled the White House and the Congress they hold now . "	O O O O O O O O O B-MISC O O B-LOC I-LOC O O B-ORG O O O O O
Cercle Brugge 4 0 3 1 4 5 3	B-ORG I-ORG O O O O O O O
Two children in Sakai have died from complications associated with the bacteria .	O O O B-LOC O O O O O O O O O
Italian Prime Minister Romano Prodi will pay a one-day working visit to Turkey on September 3 , the Turkish Foreign Ministry said on Wednesday .	B-MISC O O B-PER I-PER O O O O O O O B-LOC O O O O O B-MISC B-ORG I-ORG O O O O
The game was brought forward from Sunday when reigning champions Porto and Lisbon rivals Benfica play their first games of the season .	O O O O O O O O O O B-ORG O B-ORG O B-ORG O O O O O O O O
" I have made a chairman 's decision that it is not feasible to hold municipal elections on September 14 , " said Frowick .	O O O O O O O O O O O O O O O O O O O O O O O B-PER O
The rally made a winner out of reliever Willie Blair	O O O O O O O O B-PER I-PER
FLORIDA 8 Cincinnati 3 ( 2ND GM )	B-ORG O B-ORG O O O O O
A U.S. embassy spokesman in Riyadh said Specter , who arrived from neighbouring Oman on Sunday and left on Monday , had talks with Saudi and American officials in Dhahran , where 19 U.S. airmen were killed by a fuel truck bomb on June 25 , and Riyadh .	O B-LOC O O O B-LOC O B-PER O O O O O B-LOC O O O O O O O O O O B-MISC O B-MISC O O B-LOC O O O B-LOC O O O O O O O O O O O O O B-LOC O
Neither spoke to reporters before the meeting , which started around 10.45 a.m. ( 0645 GMT ) .	O O O O O O O O O O O O O O O B-MISC O O
AugSep 752.50 758.75 unq unq	O O O O O
In the latest in a wave of attacks , a two kg ( four lb ) bomb seriously damaged two floors of Agriculture Ministry offices located just 50 metres ( yards ) from a police station in the centre of the island capital Ajaccio .	O O O O O O O O O O O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O O O B-ORG O
Palestinian President Yasser Arafat has demanded that Israel release Yassin -- who is confined to a wheelchair -- on humanitarian grounds .	B-MISC O B-PER I-PER O O O B-LOC O B-PER O O O O O O O O O O O O
Alexander Babayan , managing director at CentrInvest Securities , said the volume of orders was four to five times lower than a week ago .	B-PER I-PER O O O O B-ORG I-ORG O O O O O O O O O O O O O O O O O
English County Championship cricket matches on Friday :	B-MISC I-MISC I-MISC O O O O O
What it comes down to is this : If you 're highly skilled , you 'll benefit nicely .	O O O O O O O O O O O O O O O O O O O
CALGARY 1996-08-23	B-LOC O
FLORIDA AT ST LOUIS	B-ORG O B-LOC I-LOC
GENEVA 1996-08-23	B-LOC O
-DOCSTART-	O
Revenue from commuter traffic 5,400 up 4.6 pct	O O O O O O O O
4. Jarmo Kytolehto ( Finland ) Ford Escort 2:23	O B-PER I-PER O B-LOC O B-MISC I-MISC O
** The Dow Jones industrial average closed down 31.44 points at 5,689.82 on Wednesday , ending a three-session winning streak as investors took profits and tobacco stocks took a beating .	O O B-MISC I-MISC O O O O O O O O O O O O O O O O O O O O O O O O O O O
Valkov said he could not curb the summer charter flights of national carrier Balkan Airlines , which carries thousands of foreign tourists to the Bulgarian Black Sea resorts .	B-PER O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O B-MISC B-LOC I-LOC O O
BRASILIA 1996-08-22	B-LOC O
At Northampton : Sussex 368-7 ( N. Lenham 145 , V. Drakes 59 not	O B-LOC O B-ORG O O B-PER I-PER O O B-PER I-PER O O
Touchstone Software Corp. had to pay $ 1.3 million in cash and stock to settle a shareholders lawsuit brought after the company 's sales failed to meet expectations tied to the Windows 95 launch .	B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MISC I-MISC O O
They said 461 mm ( 18 inches ) of rain had drenched the Punjab provincial capital in 36 hours , turning streets into rivers , knocking out power , water and telephone services , disrupting air and rail traffic , and sweeping away houses and cars .	O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The callers said his life could be cut short , the newspaper said .	O O O O O O O O O O O O O O
4-6 6-4	O O
-DOCSTART-	O
-- Fatima Cristina , Sao Paulo newsroom , 55-11-2324411	O B-PER I-PER O B-LOC I-LOC O O O
PRESS DIGEST - Lebanon - Aug 26 .	O O O B-LOC O O O O
Essex 24 points ,	B-ORG O O O
F.A. : Ferris , Baker Watts , Inc. , Charleston	O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O B-LOC
The newspaper also reported :	O O O O O
outstanding 14,775,000 14,775,000 14,775,000 14,775,000	O O O O O
Arkansas has been spared the loss of predominantly black churches to arson , a wave that has claimed an estimated 30 houses of worship across the south in the past several months .	B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Excise Commissioner W.N.F. Chandraratne denies allegations that new guidelines in issue of liquor licences are aimed at forcing large number of liquor licence holders out of business for political reasons .	O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O
70 66 67 , Des Smyth ( Ireland ) 66 69 68 , Paul Lawrie	O O O O B-PER I-PER O B-LOC O O O O O B-PER I-PER
The applications are being " fast-tracked in the sense that we are processing them and the ones who have been referred to us have been interviewed , " the newspaper quoted Garrett Lambert , Canada 's high commissioner in Hong Kong , as saying .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O B-LOC O O O O B-LOC I-LOC O O O O
