text_a	label
But recently Ukraine has been losing its reputation as a breadbasket of Europe , earned in the years before brutal forced collectivisation under Soviet dictator Josef Stalin .	O O B-LOC O O O O O O O O O B-LOC O O O O O O O O O O B-MISC O B-PER I-PER O
Result of a European Super League	O O O B-MISC I-MISC I-MISC
-DOCSTART-	O
SOCCER - UKRAINIAN PREMIER DIVISION RESULTS / STANDINGS .	O O B-MISC O O O O O O
But he fell far short of endorsing the idea of putting Colombian drug lords onto U.S.-bound flights to serve stiff penalities in American prisons .	O O O O O O O O O O O B-MISC O O O O O O O O O O B-MISC O O
Ecuador 's President Abdala Bucaram has announced he will hold regular lunches in his presidential palace for members of the country 's different ethnic groups as of next week .	B-LOC O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O
SAN DIEGO 74 60 .552 -	B-ORG I-ORG O O O O
MAPUTO 1996-08-26	B-LOC O
OSLO 1996-08-25	B-LOC O
Milan 's player of the year George Weah missed a good first half opportunity but otherwise looked a little rusty while Italian team mate Roberto Baggio did not play due to injury .	B-ORG O O O O O B-PER I-PER O O O O O O O O O O O O O B-MISC O O B-PER I-PER O O O O O O O
S-1 in the former South Yemen , which united with North Yemen in 1990 .	B-MISC O O O B-LOC I-LOC O O O O B-LOC I-LOC O O O
Republic ) 6-3 6-4	B-LOC O O O
Net foreign debt May $ 14,390.7 million ( April $ 15,704.3 million )	O O O O O O O O O O O O O
Tension builds in Mexican state ahead of elections .	O O O B-MISC O O O O O
-- Prague Newsroom , 42-2-2423-0003	O B-ORG I-ORG O O
Dollar / mark ...	O O O O
ATHENS 1996-08-28	B-LOC O
-- New York newsroom , ( 212 ) 859-1610	O B-LOC I-LOC O O O O O O
Wasim Akram 's three-wicket haul	B-PER I-PER O O O
It was n't supposed to be this hard for defending champion Steffi Graf to win her opening match at the U.S. Open on Tuesday night .	O O O O O O O O O O O B-PER I-PER O O O O O O O B-MISC I-MISC O O O O
International Endurance GT championship :	B-MISC I-MISC I-MISC I-MISC O
STUTTGART , Germany 1996-08-23	B-LOC O B-LOC O
Of that amount , 4.05 million and 5.67 million shares will be allocated to the company 's trade creditors .	O O O O O O O O O O O O O O O O O O O O
Airport Facilities - 6mth parent forecast .	B-ORG I-ORG O O O O O
Helena Sukova ( Czech Republic ) beat Paola Suarez ( Argentina ) 6- 4 7-6 ( 7-2 )	B-PER I-PER O B-LOC I-LOC O O B-PER I-PER O B-LOC O O O O O O O
division match on Thursday :	O O O O O
ALLENTOWN , Pa .	B-LOC O B-LOC O
Paralympics an example for gloomy France-Juppe .	B-MISC O O O O B-MISC O
Revenue from other services ( Dm million ) 14 down 26 pct	O O O O O B-MISC O O O O O O
EU leaders agreed at a summit in June to a progressive lifting of the ban as Britain takes parallel measures to eradicate the disease .	B-ORG O O O O O O O O O O O O O O O B-LOC O O O O O O O O
" Dick Morris is my friend , and he is a superb political strategist , " Clinton said in a written statement . "	O B-PER I-PER O O O O O O O O O O O O O B-PER O O O O O O O
Croatia 's central bank again stayed out of the foreign exchange market .	B-LOC O O O O O O O O O O O O
Andy Caddick 1 1 0 4 4 4.00	B-PER I-PER O O O O O O
If we have confidence , why should we be afraid of the other opinion ? "	O O O O O O O O O O O O O O O O
Southend 2 0 1 1 1 6 1	B-ORG O O O O O O O
RESEARCH ALERT - Unitog Co upgraded .	O O O B-ORG I-ORG O O
Aston Villa 3 2 0 1 4 2 6	B-ORG I-ORG O O O O O O O
VfB Stuttgart 2 2 0 0 6 1 6	B-ORG I-ORG O O O O O O O
F.C. Arges Dacia Pitesti 4 1 2 1 4 2 5	B-ORG I-ORG I-ORG I-ORG O O O O O O O
MOSCOW 1996-08-28	B-LOC O
-DOCSTART-	O
Innocent Butare , executive secretary of the Rally for the Return of Refugees and Democracy in Rwanda ( RDR ) which says it has the support of Rwanda 's exiled Hutus , appealed to the international community to deter the two countries from going ahead with what it termed a " forced and inhuman action " .	B-PER I-PER O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O B-ORG O O O O O O O O B-LOC O O B-MISC O O O O O O O O O O O O O O O O O O O O O O O O O O
2.2-0-13-0 , Ganguly 2-0-14-0	O O B-PER O
-DOCSTART-	O
4 - Kimiko Date ( Japan ) beat 1 - Arantxa Sanchez Vicario ( Spain )	O O B-PER I-PER O B-LOC O O O O B-PER I-PER I-PER O B-LOC O
Williams ' hometown was not immediately available .	B-PER O O O O O O O
[ CORRECTED 05:30 GMT ]	O O O B-MISC O
Allen declined to give say who would be subpoenaed .	B-PER O O O O O O O O O
Women 's singles	O O O
Volkswagen AG won 77,719 registrations , slightly more than a quarter of the total .	B-ORG I-ORG O O O O O O O O O O O O O
German shares shed some gains on profit-taking but nonetheless ended the floor session higher buoyed by demand for chemical stocks and a stable dollar .	B-MISC O O O O O O O O O O O O O O O O O O O O O O O O
ZURICH 1996-08-25	B-LOC O
67 not out ) v Hampshire .	O O O O O B-ORG O
" The Belgian police also informed us that Dutroux , together with one other man , had ( also ) planned the kidnapping of at least one Slovak woman , " Gajdos said .	O O B-MISC O O O O O B-PER O O O O O O O O O O O O O O O O O O B-MISC O O O B-PER O O
She 's fantastic , " said Nikki Campbell , 28 , who went to the pageant . "	O O O O O O B-PER I-PER O O O O O O O O O O
" In the name of Jesus , we want to bring your attention to what is going on in the Brazilian countryside , " two church umbrella groups said in a Letter to the Brazilian People .	O O O O O B-PER O O O O O O O O O O O O O O B-MISC O O O O O O O O O O O O O B-MISC O O
Result of a Scottish third	O O O B-MISC O
tour maltch on Tuesday .	O O O O O
A. Mullally b Wasim Akram 24	B-PER I-PER O B-PER I-PER O
Bob Willis ( England ) 325 , 90	B-PER I-PER O B-LOC O O O O
-DOCSTART-	O
Glamorgan first innings forfeited and 273-5 ( H. Morris	B-ORG O O O O O O B-PER I-PER
Similar results had been obtained previously in test-tube cell cultures , but not in live animals , the university said .	O O O O O O O O O O O O O O O O O O O O O
" I still have my days where I feel great out there . "	O O O O O O O O O O O O O O
At Leicester : Leicestershire 343-8 ( P. Simmons 108 , P. Nixon	O B-LOC O B-ORG O O B-PER I-PER O O B-PER I-PER
Tunisia 's main opposition party on Saturday announced that it had been ousted from its headquarters building by a court decision for failing to pay the rent .	B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O
* Red Lion Hotels Inc says it 's holding merger talks with Doubletree Corp .	O B-ORG I-ORG I-ORG I-ORG O O O O O O O B-ORG I-ORG O
Nearly half the 1,617 military personnel surveyed in the Rajapat Institute poll suggested that Banharn resign , while about 28 percent thought he should dissolve parliament and 24 percent thought a cabinet reshuffle could resolve the government 's problems .	O O O O O O O O O B-ORG I-ORG O O O B-PER O O O O O O O O O O O O O O O O O O O O O O O O O
UNITED NATIONS 1996-08-28	B-ORG I-ORG O
Brady	B-PER
Bowling :	O O
Semifinals :	O O
7. Hanna Haugland ( Norway ) 1.88	O B-PER I-PER O B-LOC O O
A small team of engineers from Sun Microsystems Inc. 's JavaSoft unit said Sunday they have formed a new company , dubbed Internet Startup , to build Java infrastructure software .	O O O O O O B-ORG I-ORG I-ORG O B-ORG O O O O O O O O O O O B-ORG I-ORG O O O B-MISC O O O
Honda 's Takeda was pursued past Corser by the Yamaha duo of Noriyuki Haga and Wataru Yoshikawa with Haga briefly taking the lead in the final chicane on the last lap .	B-ORG O B-PER O O O B-PER O O B-ORG O O B-PER I-PER O B-PER I-PER O B-PER O O O O O O O O O O O O O
Service centers continued to lower their inventories in July when total copper stocks were off two percent and alloy products down 1.9 percent .	O O O O O O O O O O O O O O O O O O O O O O O O
1 - Michael Chang ( U.S. ) beat Sergi Bruguera ( Spain ) 6-3 6-2	O O B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O
Ssangbangwool 4 LG 1	B-ORG O B-ORG O
Sarah was Brady 's second wife and they have a son , James Scott Brady Jr .	B-PER O B-PER O O O O O O O O O B-PER I-PER I-PER I-PER O
-DOCSTART-	O
Men 's 110 metres hurdles	O O O O O
In Los Angeles , Greg Gagne had a run-scoring single and Chad Curtis drew a bases-loaded walk in the bottom of the eighth inning as the Los Angeles Dodgers rallied for a 6-5 victory and a three-game sweep of the New York Mets .	O B-LOC I-LOC O B-PER I-PER O O O O O B-PER I-PER O O O O O O O O O O O O O B-ORG I-ORG I-ORG O O O O O O O O O O O B-ORG I-ORG I-ORG O
KANSAS CITY 58 71 .450 19	B-ORG I-ORG O O O O
Last April she fractured her left collar bone .	O O O O O O O O O
German flown cargo January-July rise 3.8 percent .	B-MISC O O O O O O O
Rios claimed a 4-6 6-1 6-4 6-2 victory over Romania 's Andrei Pavel .	B-PER O O O O O O O O B-LOC O B-PER I-PER O
" If you really look at the match , " said the 12th-ranked Washington after losing to the 70th-ranked Rafter , " I never really got a chance to play because he was serving big and getting in close to the net .	O O O O O O O O O O O O O B-PER O O O O O B-PER O O O O O O O O O O O O O O O O O O O O O O O
Only some take money , " Sri Lankan boatman Chinnathambi said .	O O O O O O B-MISC I-MISC O B-PER O O
We might also help them to do it , if they go on like this , " he said .	O O O O O O O O O O O O O O O O O O O O
U.S. judge orders Biogen , Berlex officials deposed .	B-LOC O O B-ORG O B-ORG O O O
Top-seeded Thomas Muster of Austria was beaten 6-3 7-5 by 123rd-ranked Daniel Nestor of Canada on Wednesday in his first match of the $ 2 million Canadian Open .	O B-PER I-PER O B-LOC O O O O O O B-PER I-PER O B-LOC O O O O O O O O O O O B-MISC I-MISC O
The other two teams in the group are last season 's Cup Winners ' Cup runners-up Rapid Vienna and Fenerbahce of Turkey .	O O O O O O O O O O O B-MISC I-MISC I-MISC I-MISC O B-ORG I-ORG O B-ORG O B-LOC O
Dynamo Moscow 25 15 7 3 43 21 52	B-ORG I-ORG O O O O O O O
CHICAGO 63 62 .504 4	B-ORG O O O O
10. Kaspars Ozers ( Latvia ) Motorola all same time .	O B-PER I-PER O B-LOC O B-ORG O O O O
A 12-year-old Florida boy hanged himself in his backyard just hours before he was due to start at a new school on Monday , police said .	O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O
In Rishon-Lezion : Hapoel Ironi ( Israel ) 3 Constructorul	O B-LOC O B-ORG I-ORG O B-LOC O O B-ORG
league soccer match on Sunday :	O O O O O O
More than 16,000 application forms for places on the Selection Committee have been handed out since the nomination period opened .	O O O O O O O O O B-ORG I-ORG O O O O O O O O O O
Bartlomiej Jamroz ( Hutnik Krakow ) , Tomasz Moskal	B-PER I-PER O B-ORG I-ORG O O B-PER I-PER
Index heavyweights Elf and Rhone Poulenc both ended slightly weaker while active Eurotunnel was unchanged on nearly a million shares traded .	O O B-ORG O B-ORG I-ORG O O O O O O B-LOC O O O O O O O O O
-DOCSTART-	O
CLEVELAND 1996-08-22	B-LOC O
GAZA 1996-08-28	B-LOC O
The Croatian lending rate fell to 8.0 percent on Monday from last Friday 's 9.1 percent after thin demand for kuna forced bank lenders to trim their rates further .	O B-MISC O O O O O O O O O O O O O O O O O O O O O O O O O O O O
SOCCER - TOGO BEAT CONGO 1-0 IN AFRICA NATIONS CUP QUALIFIER .	O O B-LOC O B-LOC O O B-MISC I-MISC I-MISC O O
1. Belim , Weaver 156 points	O B-PER O B-PER O O
Borussia Dortmund 4 3 0 1 12 6 9	B-ORG I-ORG O O O O O O O
All Blacks coach John Hart said Prime Minister Jim Bolger rang him today to offer his congratulations .	B-ORG I-ORG O B-PER I-PER O O O B-PER I-PER O O O O O O O O
Belgium asks how paedophile suspect eluded police .	B-LOC O O O O O O O
Local officials said one policeman was killed by gunshots during clashes with pro-opposition students on Thursday .	O O O O O O O O O O O O O O O O O
Sint Truiden 3 Ekeren 1	B-ORG I-ORG O B-ORG O
Inzamam-ul-Haq c Hussain b Mullally 35	B-PER O B-PER O B-PER O
The next purchase tender from ENAP is expected for late October or early November crude , traders said .	O O O O O B-ORG O O O O O O O O O O O O O
It was the sixth year in a row that China avoided censure at the U.N. 's main human rights forum .	O O O O O O O O O B-LOC O O O O B-ORG O O O O O O
The explosion was the latest in series of bomb attacks in Algeria 's four-year-old civil strife .	O O O O O O O O O O O B-LOC O O O O O
LAST S&P SIGN DATE SUB DATE 5 .	O B-ORG O O O O O O
Conversion :	O O
He took a positive first step with his 6-3 1-6 6-1 7-5 win over compatriot Haas on a sun-baked Grandstand court .	O O O O O O O O O O O O O O O B-PER O O O B-MISC O O
German carmaker Volkswagen AG said on Wednesday that it expected group net profit to double in the third quarter .	B-MISC O B-ORG I-ORG O O O O O O O O O O O O O O O O
-DOCSTART-	O
GOV LAW ENGLISH HOME CTRY SWEDEN TAX PROVS STANDARD	O O B-MISC O O B-LOC O O O
F.C. Chindia Tirgoviste 4 2 0 2 3 4 6	B-ORG I-ORG I-ORG O O O O O O O
Adrian Warner	B-PER I-PER
Cup holders Fiorentina easily beat Cosenza 3-1 while European Cup holders Juventus also cruised through with a 2-0 win at small southern club Fidelis Andria .	B-MISC O B-ORG O O B-ORG O O B-MISC I-MISC O B-ORG O O O O O O O O O O O B-ORG I-ORG O
More than 20,000 people have been killed in the 12-year-old conflict between Turkish troops and PKK guerrillas fighting for autonomy or independence from Turkey .	O O O O O O O O O O O O B-MISC O O B-ORG O O O O O O O B-LOC O
Pakistan	B-LOC
CARACAS 1996-08-28	B-LOC O
They are lost forever , " said one professor .	O O O O O O O O O O
Jordan has asked an Iraqi diplomat to leave the kingdom for carrying out duties incompatible with diplomatic norms , an official source said on Friday .	B-LOC O O O B-MISC O O O O O O O O O O O O O O O O O O O O O
Nepal 's centre-right coalition government has offered to meet the country 's hardline Maoist communists for talks in a bid to end an insurgency in Nepal 's western districts , officials said on Tuesday .	B-LOC O O O O O O O O O O O O B-MISC O O O O O O O O O O O B-LOC O O O O O O O O O
WESTERN DIVISION	B-MISC I-MISC
MON Primedia YR DIV N / A 123.2	O B-ORG O O O O O O
Famous names like Tarmac Plc , Costain Group Plc and ARC , a unit of conglomerate Hanson Plc , have all been targeted .	O O O B-ORG I-ORG O B-ORG I-ORG I-ORG O B-ORG O O O O O B-ORG I-ORG O O O O O O
Elena Likhovtseva ( Russia ) beat Lila Osterloh ( U.S. ) 6-4 6-2	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O
Revellers painted the town red on Wednesday as the 1996 edition of the world 's biggest tomato fight began in the eastern Spanish village of Bunol .	O O O O O O O O O O O O O O O O O O O O O O B-MISC O O B-LOC O
Japan 's Agriculture Ministry also announced that it will compile hygiene guidelines based on U.S. government methods of checking the safety of farm produce to prevent another outbreak of the epidemic .	B-LOC O B-ORG I-ORG O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O
At Minnesota , Marty Cordova and Matt Lawton hit solo homers and Frankie Rodriguez allowed six hits over seven innings to earn his first win as a starter in a month as the Minnesota Twins held on to beat the Texas Rangers 6-5 .	O B-LOC O B-PER I-PER O B-PER I-PER O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O B-ORG I-ORG O O O O O B-ORG I-ORG O O
1996 5.83 13.8 2.75	O O O O
" You only have to see them in action at protests , " said David Harding , spokesman at ARC , Hanson 's aggregates company . "	O O O O O O O O O O O O O O B-PER I-PER O O O B-ORG O B-ORG O O O O O
-DOCSTART-	O
Roda JC Kerkrade 2 0 2 0 2 2 2	B-ORG I-ORG I-ORG O O O O O O O
Jul-18.Jul	O
Attendance 7,000	O O
It has already been approved by both companies ' boards .	O O O O O O O O O O O
Club secretary Bernard Halford said in a statement : " The chairman and Board would like to place on record their appreciation of his endeavours and efforts whilst in his period of office and wish him well in the future . "	O O B-PER I-PER O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O
TOKYO 1996-08-29	B-LOC O
-DOCSTART-	O
Banharn came in last on the list of proposed leaders with less than one percent of the votes .	B-PER O O O O O O O O O O O O O O O O O O
4. Theybers 25	O B-PER O
for , against , points ) :	O O O O O O O
Lupu is one of the tallest players in Romania 's first division , towering over Cozma by some 17 cms ,	B-PER O O O O O O O B-LOC O O O O O O B-PER O O O O O
-- Wellington newsroom 64 4 473-4746	O B-LOC O O O O
-- John Gilardi , Frankfurt Newsroom , +49 69 756525	O B-PER I-PER O B-ORG I-ORG O O O O
NEW YORK 1996-08-29	B-LOC I-LOC O
RUGBY LEAGUE - EUROPEAN SUPER LEAGUE RESULTS / STANDINGS .	B-MISC I-MISC O B-MISC I-MISC I-MISC O O O O
Police spokeswoman Kim White said police had already contacted Sadiki and were trying to arrange to bring him to Stansted , 30 miles ( 48 km ) north-east of London , to talk to the hijackers .	O O B-PER I-PER O O O O O B-PER O O O O O O O O O B-LOC O O O O O O O O O B-LOC O O O O O O O
-DOCSTART-	O
Sokol Tychy 5 Lech Poznan 3	B-ORG I-ORG O B-ORG I-ORG O
" Indian fishermen come right up to Pesalai to fish , and when refugees request them to ferry them across , they readily oblige .	O B-MISC O O O O O B-LOC O O O O O O O O O O O O O O O O O
Hapoel Ironi Rishon Lezion 3 Hapoel Taibe 1	B-ORG I-ORG I-ORG O O B-ORG I-ORG O
Yeltsin on holiday from Monday - Interfax .	B-PER O O O O O B-ORG O
Group 4	O O
" I want you to ask this question .	O O O O O O O O O
Finland 's Juha Kankkunen produced an impressive performance in his Toyota on Saturday to open up a 37 seconds lead after six stages of the 1,000 Lakes Rally , sixth round of the world championship .	B-LOC O B-PER I-PER O O O O O O B-ORG O O O O O O O O O O O O O O B-MISC I-MISC I-MISC O O O O O O O O
+3 Craig Stadler through 14	O B-PER I-PER O O
9-2-26-1 ( 1nb , 3w ) , M. Waugh 5-1-24-3	O O O O O O O B-PER I-PER O
Essendon 14.16 ( 100 ) Sydney 12.10 ( 82 )	B-ORG O O O O B-ORG O O O O
People are rushing to the hospital as soon as the first symptoms appear , that 's why we have fewer deaths , " he told Reuters by telephone from the town , 160 km ( 100 miles ) southeast of the Senegalese capital Dakar .	O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O B-MISC O B-LOC O
20,000 .	O O
" Once you announce your intention to exit a business , it becomes a complete buyer 's market , " he said .	O O O O O O O O O O O O O O O O O O O O O O O
NEW YORK 59 74 .444 24	B-ORG I-ORG O O O O
5. Gabriel Curuchet - Juan Curuchet ( Argentine ) 15	O B-PER I-PER O B-PER I-PER O B-MISC O O
Northampton 3 Mansfield 0	B-ORG O B-ORG O
matches on Saturday :	O O O O
However , he singled out " Mission : Impossible " as an especially entertaining movie , Daily Variety said .	O O O O O O B-MISC I-MISC I-MISC O O O O O O O B-ORG I-ORG O O
6. Chandra Sturrup ( Bahamas ) 22.85	O B-PER I-PER O B-LOC O O
Americast said Southern New England Telecommunications Corp. has signed a letter of intent to join the group , which plans to provide a home entertainment service similar to cable television .	B-ORG O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O
- 2 6-7 ( 5-7 ) 6-2 Tina Kirzan ( Slovakia ) beat Rika Hiraki ( Japan )	O O O O O O O B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O
Chiate said he has advised Names that " they must make , individually , a risk benefit analysis . "	B-PER O O O O B-MISC O O O O O O O O O O O O O O
The Brady bill , calling for a waiting period before someone could buy a gun so a background check could be made , was first introduced in Congress in 1987 but it took seven years to pass because of opposition from the National Rifle Association gun lobby .	O B-PER O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O O O
2. Pat Manson ( U.S. ) 5.60	O B-PER I-PER O B-LOC O O
Aston Villa 3 2 0 1 4 2 6	B-ORG I-ORG O O O O O O O
Qualifiers for Wednesday evening 's quarter-finals :	O O O O O O O
In April , China quashed a draft resolution by the U.N. Human Rights Commission expressing concern over continuing reports of Beijing 's violations of fundamental freedoms .	O O O B-LOC O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O B-LOC O O O O O O
O'Neal says firms will place a greater emphasis on teams and team performance in giving raises .	B-PER O O O O O O O O O O O O O O O O
Andrei Medvedev ( Ukraine ) beat Jean-Philippe Fleurian ( France ) 6-2 6-0 6-1	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O O
Stoke 3 3 0 0 5 2 9	B-ORG O O O O O O O
Somerset 9 points ,	B-ORG O O O
The latest indicators :	O O O O
Depreciation 3.25 vs 2.79	O O O O
6-1 7-5	O O
FC Rimavska Sobota 4 2 0 2 4 5 6	B-ORG I-ORG I-ORG O O O O O O O
Division two	O O
Ipswich , Port Vale v Oxford , Reading v Stoke , Southend v	B-ORG O B-ORG I-ORG O B-ORG O B-ORG O B-ORG O B-ORG O
-DOCSTART-	O
" Our trend growth rate of five percent in real terms is pretty solid , " Tsang told a news conference after meeting New Zealand Finance Minister Bill Birch .	O O O O O O O O O O O O O O O O B-PER O O O O O O B-LOC I-LOC O O B-PER I-PER O
Group 1	O O
Israeli prison officials took jailed Islamic militant Hamas founder Sheikh Ahmed Yassin to hospital briefly on Thursday for medical tests , officials said .	B-MISC O O O O B-MISC O B-ORG O O B-PER I-PER O O O O O O O O O O O O
Chris Boardman ( Britain ) 4:15.006 beat Alexei Markov ( Russia ) 4:23.029	B-PER I-PER O B-LOC O O O B-PER I-PER O B-LOC O O
First Chang approached the umpire , then Oncins , then Chang again before play finally resumed .	O B-PER O O O O O B-PER O O B-PER O O O O O O
-DOCSTART-	O
The city is up for negotiation at final peace talks which have yet to resume under Netanyahu .	O O O O O O O O O O O O O O O O B-PER O
A. Stewart c Asif Mujtaba b Mushtaq Ahmed 54	B-PER I-PER O B-PER I-PER O B-PER I-PER O
3 - Jacek Berensztain ( GKS Belchatow ) , Marek Citko ( Widzew ) ,	O O B-PER I-PER O B-ORG I-ORG O O B-PER I-PER O B-ORG O O
Brann - Mons Ivar Mjelde ( 10th ) , Jan Ove Pedersen ( 72nd )	B-ORG O B-PER I-PER I-PER O O O O B-PER I-PER I-PER O O O
Price Max .	O O O
4. Stefano Zanini ( Italy ) 88	O B-PER I-PER O B-LOC O O
BRASILIA 1996-08-26	B-LOC O
-DOCSTART-	O
Summaries of French first division	O O B-MISC O O
Standings ( ( tabulated under played , won , drawn , lost , goals	O O O O O O O O O O O O O O
Dividend ( H.K. cents ) 18.0 vs 18.0	O O B-LOC O O O O O
-DOCSTART-	O
COLORADO 65 62 .512 4	B-ORG O O O O
A- includes 54,600 tonnes changed from unknown .	O O O O O O O O
About 200 German anti-nuclear activists protested on Thursday against nuclear waste transportation by re-enacting scenes from a demonstration they staged in May that turned into a violent clash with police .	O O B-MISC O O O O O O O O O O O O O O O O O O O O O O O O O O O O
( 23rd ) , Christian Ruuttu ( 45th )	O O O O B-PER I-PER O O O
Feyenoord midfielder Jean-Paul van Gastel was also named to make his debut in the 18-man squad .	B-ORG O B-PER I-PER I-PER O O O O O O O O O O O O
Groningen 1 0 1 0 0 0 1	B-ORG O O O O O O O
Two pct India current account deficit viable - RBI .	O O B-LOC O O O O O B-ORG O
" The girls said they went to Belgium voluntarily and the police suspect that they were used to act in pornographic films . "	O O O O O O O B-LOC O O O O O O O O O O O O O O O O
But analysts said the row was not expected to immediately destabilise the government as even if Sakigake splits apart it has so few seats a loss of support would not lead to a general election .	O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O
* Economists see second-quarter gross domestic product revised down 0.1 percentage point .	O O O O O O O O O O O O O
" What we know is that he was a fervant religious man , we cannot exclude anything in investigations " he said .	O O O O O O O O O O O O O O O O O O O O O O O
Wycombe 0 Bury 1	B-ORG O B-ORG O
( Switzerland ) 6-3 3-6 7-6 ( 8-6 )	O B-LOC O O O O O O O
Clinton adviser Morris announces resignation .	B-PER O B-PER O O O
Sheffield United 4 Birmingham 4	B-ORG I-ORG O B-ORG O
Dark northern spring and white wheat bids were mostly steady on Tuesday but a few locations quoted weaker values as newly harvested spring wheat flooded the market , several cash grain dealers said .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
- 1 Tim Herron through 4	O O B-PER I-PER O O
In the night 's only other match , Hamburg beat Hansa Rostock 1-0 , Karsten Baeron scoring the winner after some dazzling build-up from in-form midfielder Harald Spoerl .	O O O O O O O O B-ORG O B-ORG I-ORG O O B-PER I-PER O O O O O O O O O O B-PER I-PER O
The government has been trying to phase out huge subsidies to the farm sector , and in a move back to pre-Soviet days has given up to 50 hectares ( 124 acres ) of land to some 36,000 private farmers willing to go it alone .	O O O O O O O O O O O O O O O O O O O O O B-MISC O O O O O O O O O O O O O O O O O O O O O O O O
Commonwealth ministers concerned about human rights in Nigeria may cancel a planned trip there because of government restrictions on their mission , Canadian Foreign Minister Lloyd Axworthy said on Friday .	B-ORG O O O O O O B-LOC O O O O O O O O O O O O O O B-MISC O O B-PER I-PER O O O O
3. Vyacheslav Ekimov ( Russia ) Rabobank 29 seconds behind	O B-PER I-PER O B-LOC O B-ORG O O O
National Tennis Centre ( prefix denotes seeding ) :	B-LOC I-LOC I-LOC O O O O O O
But as the economy became global , customers were more demanding and problems became more complex .	O O O O O O O O O O O O O O O O O
China has said it was time for political talks with Taiwan and that the rival island should take practical steps towards that goal .	B-LOC O O O O O O O O O B-LOC O O O O O O O O O O O O O
The participation of Bailey and Fredericks had been known before Thursday .	O O O B-PER O B-PER O O O O O O
20. Giovanni Lavaggi ( Italy ) Minardi 1:58.579	O B-PER I-PER O B-LOC O B-ORG O
It was the first known time that a police officer has been president at the suicide of one of Kevorkian 's patients .	O O O O O O O O O O O O O O O O O O O B-PER O O O
PHILADELPHIA 52 75 .409 28	B-ORG O O O O
behind	O
Italian farmer says he mutilated four women .	B-MISC O O O O O O O
The New York Times said on Tuesday some of the options trading in MFS last Friday may suggest insider trading .	B-ORG I-ORG I-ORG I-ORG O O O O O O O O O B-ORG O O O O O O O
But gunmen of the left and right have killed with impunity across Antioquia for years , and there were unconfirmed reports that the latest bloodshed was the work of a right-wing paramilitary group .	O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O
CRICKET - PAKISTAN 318-2 V ENGLAND -- LUNCH .	O O B-LOC O O B-LOC O O O
BANGKOK 1996-08-29	B-LOC O
ZURICH 1996-08-28	B-LOC O
WASHINGTON 1996-08-27	B-LOC O
15-9 15-7	O O
Waqar Younis 125 25 431 16 26.93	B-PER I-PER O O O O O
His health was the subject of much recent speculation .	O O O O O O O O O O
-DOCSTART-	O
Shortly after the report appeared showing the confidence index rising to 109.4 in August from a revised 107.0 in July , Wall Street relinquished virtually all its morning gains .	O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O
" Through the establishment of PULPEX , London will have a commodities bourse for forest products which complements existing bourses for oil , metals and ' softs ' ( coffee , sugar and cocoa ) , " OM said .	O O O O O B-ORG O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ORG O O
1. Ana Fidelia Quirot ( Cuba ) 1 minute 58.98 seconds	O B-PER I-PER I-PER O B-LOC O O O O O
In addition , she said she was concerned the plan may not offer investors enough protection from additional , future liabilities .	O O O O O O O O O O O O O O O O O O O O O O
" Jesse Owens inspired everyone here and it is great to have a tribute to him . "	O B-PER I-PER O O O O O O O O O O O O O O O
A limelight-loving South African chief was in disgrace on Saturday after a prized skull he brought home from Scotland was identified as belonging not to his sacred tribal ancestor , but to a middle-aged white woman .	O O B-MISC I-MISC O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O
-DOCSTART-	O
